Record Length,2.500000e+03,,  -0.000000052000,   0.00000,
Sample Interval,4.000000e-10,,  -0.000000051600,   0.00000,
Trigger Point,1.300000000000e+02,,  -0.000000051200,   0.00000,
,,,  -0.000000050800,   0.00000,
,,,  -0.000000050400,   0.00000,
,,,  -0.000000050000,   0.00000,
Source,CH1,,  -0.000000049600,   0.00000,
Vertical Units,V,,  -0.000000049200,   0.00000,
Vertical Scale,2.000000e+00,,  -0.000000048800,   0.00000,
Vertical Offset,-4.000000e-01,,  -0.000000048400,   0.08000,
Horizontal Units,s,,  -0.000000048000,   0.08000,
Horizontal Scale,1.000000e-07,,  -0.000000047600,   0.16000,
Pt Fmt,Y,,  -0.000000047200,   0.08000,
Yzero,0.000000e+00,,  -0.000000046800,   0.08000,
Probe Atten,1.000000e+00,,  -0.000000046400,   0.08000,
Model Number,TDS2014B,,  -0.000000046000,   0.08000,
Serial Number,C010105,,  -0.000000045600,   0.16000,
Firmware Version,FV:v22.16,,  -0.000000045200,   0.08000,
,,,-00.000000044800,   0.08000,
,,,-00.000000044400,   0.00000,
,,,-00.000000044000,   0.00000,
,,,-00.000000043600,   0.00000,
,,,-00.000000043200,   0.00000,
,,,-00.000000042800,   0.00000,
,,,-00.000000042400,   0.08000,
,,,-00.000000042000,   0.08000,
,,,-00.000000041600,   0.16000,
,,,-00.000000041200,   0.08000,
,,,-00.000000040800,   0.00000,
,,,-00.000000040400,  -0.08000,
,,,-00.000000040000,  -0.08000,
,,,-00.000000039600,   0.00000,
,,,-00.000000039200,   0.00000,
,,,-00.000000038800,   0.00000,
,,,-00.000000038400,   0.00000,
,,,-00.000000038000,   0.00000,
,,,-00.000000037600,   0.00000,
,,,-00.000000037200,   0.00000,
,,,-00.000000036800,   0.00000,
,,,-00.000000036400,   0.00000,
,,,-00.000000036000,   0.00000,
,,,-00.000000035600,   0.00000,
,,,-00.000000035200,   0.00000,
,,,-00.000000034800,   0.00000,
,,,-00.000000034400,   0.00000,
,,,-00.000000034000,   0.00000,
,,,-00.000000033600,   0.00000,
,,,-00.000000033200,   0.00000,
,,,-00.000000032800,   0.00000,
,,,-00.000000032400,   0.00000,
,,,-00.000000032000,   0.00000,
,,,-00.000000031600,   0.00000,
,,,-00.000000031200,   0.00000,
,,,-00.000000030800,   0.00000,
,,,-00.000000030400,   0.08000,
,,,-00.000000030000,   0.08000,
,,,-00.000000029600,   0.08000,
,,,-00.000000029200,   0.00000,
,,,-00.000000028800,   0.00000,
,,,-00.000000028400,   0.00000,
,,,-00.000000028000,   0.00000,
,,,-00.000000027600,   0.08000,
,,,-00.000000027200,   0.08000,
,,,-00.000000026800,   0.08000,
,,,-00.000000026400,   0.08000,
,,,-00.000000026000,   0.08000,
,,,-00.000000025600,   0.08000,
,,,-00.000000025200,   0.00000,
,,,-00.000000024800,   0.00000,
,,,-00.000000024400,   0.00000,
,,,-00.000000024000,  -0.08000,
,,,-00.000000023600,   0.00000,
,,,-00.000000023200,   0.00000,
,,,-00.000000022800,   0.00000,
,,,-00.000000022400,   0.08000,
,,,-00.000000022000,   0.08000,
,,,-00.000000021600,   0.08000,
,,,-00.000000021200,   0.00000,
,,,-00.000000020800,   0.00000,
,,,-00.000000020400,   0.00000,
,,,-00.000000020000,  -0.08000,
,,,-00.000000019600,   0.00000,
,,,-00.000000019200,   0.00000,
,,,-00.000000018800,   0.00000,
,,,-00.000000018400,   0.08000,
,,,-00.000000018000,   0.08000,
,,,-00.000000017600,   0.08000,
,,,-00.000000017200,   0.00000,
,,,-00.000000016800,   0.00000,
,,,-00.000000016400,   0.00000,
,,,-00.000000016000,   0.00000,
,,,-00.000000015600,   0.00000,
,,,-00.000000015200,   0.00000,
,,,-00.000000014800,   0.00000,
,,,-00.000000014400,   0.00000,
,,,-00.000000014000,   0.00000,
,,,-00.000000013600,   0.08000,
,,,-00.000000013200,   0.08000,
,,,-00.000000012800,   0.08000,
,,,-00.000000012400,   0.08000,
,,,-00.000000012000,   0.08000,
,,,-00.000000011600,   0.08000,
